year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
2022,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,STAN CAPLAN,REPUBLICAN,FALSE,TOTAL,88886,233072,FALSE,20250910,FALSE
2022,CALIFORNIA,CA,6,93,71,US HOUSE,51,GEN,SARA JACOBS,DEMOCRAT,FALSE,TOTAL,144186,233072,FALSE,20250910,FALSE
2022,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,TYLER GEFFENEY,REPUBLICAN,FALSE,TOTAL,50330,151016,FALSE,20250910,FALSE
2022,CALIFORNIA,CA,6,93,71,US HOUSE,52,GEN,JUAN VARGAS,DEMOCRAT,FALSE,TOTAL,100686,151016,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,1,GEN,JENNIFER QUALTERI,REPUBLICAN,FALSE,TOTAL,49530,282616,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,1,GEN,DIANA DEGETTE,DEMOCRAT,FALSE,TOTAL,226929,282616,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,1,GEN,JOHN C KITTLESON,LIBERTARIAN,FALSE,TOTAL,6157,282616,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,2,GEN,MARSHALL DAWSON,REPUBLICAN,FALSE,TOTAL,97700,348839,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,2,GEN,JOE NEGUSE,DEMOCRAT,FALSE,TOTAL,244107,348839,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,2,GEN,STEVE YURASH,COLORADO CENTER PARTY,FALSE,TOTAL,2876,348839,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,2,GEN,GARY L NATION,AMERICAN CONSTITUTION PARTY,FALSE,TOTAL,2188,348839,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,2,GEN,TIM WOLF,UNITY PARTY OF COLORADO,FALSE,TOTAL,1968,348839,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,3,GEN,LAUREN BOEBERT,REPUBLICAN,FALSE,TOTAL,163839,327285,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,3,GEN,ADAM FRISCH,DEMOCRAT,FALSE,TOTAL,163293,327285,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,3,GEN,MARINA ZIMMERMAN,UNAFFILIATED,FALSE,TOTAL,74,327285,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,3,GEN,KRISTIN SKOWRONSKI,UNAFFILIATED,FALSE,TOTAL,71,327285,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,3,GEN,RICHARD ������TURTLE������ TETU,UNAFFILIATED,FALSE,TOTAL,8,327285,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,4,GEN,KEN BUCK,REPUBLICAN,FALSE,TOTAL,216024,354513,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,4,GEN,IKE MCCORKLE,DEMOCRAT,FALSE,TOTAL,129619,354513,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,4,GEN,RYAN MCGONIGAL,AMERICAN CONSTITUTION PARTY,FALSE,TOTAL,8870,354513,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,5,GEN,DOUG LAMBORN,REPUBLICAN,FALSE,TOTAL,155528,277964,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,5,GEN,DAVID TORRES,DEMOCRAT,FALSE,TOTAL,111978,277964,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,5,GEN,BRIAN FLANAGAN,LIBERTARIAN,FALSE,TOTAL,7079,277964,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,5,GEN,CHRISTOPHER MITCHELL,AMERICAN CONSTITUTION PARTY,FALSE,TOTAL,3370,277964,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,5,GEN,MATTHEW FEIGENBAUM,UNAFFILIATED,TRUE,TOTAL,9,277964,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,6,GEN,STEVEN MONAHAN,REPUBLICAN,FALSE,TOTAL,105084,280755,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,6,GEN,JASON CROW,DEMOCRAT,FALSE,TOTAL,170140,280755,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,6,GEN,ERIC C MULDER,LIBERTARIAN,FALSE,TOTAL,5531,280755,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,7,GEN,ERIK AADLAND,REPUBLICAN,FALSE,TOTAL,150510,363601,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,7,GEN,BRITTANY PETTERSEN,DEMOCRAT,FALSE,TOTAL,204984,363601,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,7,GEN,ROSS KLOPF,LIBERTARIAN,FALSE,TOTAL,6187,363601,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,7,GEN,CRITTER MILTON,UNITY PARTY OF COLORADO,FALSE,TOTAL,1828,363601,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,7,GEN,J P LUJAN,UNAFFILIATED,TRUE,TOTAL,92,363601,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,8,GEN,BARBARA KIRKMEYER,REPUBLICAN,FALSE,TOTAL,112745,236501,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,8,GEN,YADIRA CARAVEO,DEMOCRAT,FALSE,TOTAL,114377,236501,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,8,GEN,RICHARD WARD,LIBERTARIAN,FALSE,TOTAL,9280,236501,FALSE,20250910,FALSE
2022,COLORADO,CO,8,84,62,US HOUSE,8,GEN,TIM LONG,COLORADO CENTER PARTY,TRUE,TOTAL,99,236501,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,1,GEN,MATT GAETZ,REPUBLICAN,FALSE,TOTAL,197349,290816,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,1,GEN,REBEKAH JONES,DEMOCRAT,FALSE,TOTAL,93467,290816,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,2,GEN,NEAL P DUNN,REPUBLICAN,FALSE,TOTAL,180236,301389,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,2,GEN,"AL LAWSON, JR",DEMOCRAT,FALSE,TOTAL,121153,301389,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,KAT CAMMACK,REPUBLICAN,FALSE,TOTAL,178101,284893,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,DANIELLE HAWK,DEMOCRAT,FALSE,TOTAL,103382,284893,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,3,GEN,LINDA S BROOKS,NO PARTY AFFILIATION,FALSE,TOTAL,3410,284893,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,AARON BEAN,REPUBLICAN,FALSE,TOTAL,165696,274103,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,LASHONDA ������LJ������ HOLLOWAY,DEMOCRAT,FALSE,TOTAL,108402,274103,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,4,GEN,GARY LEE KONIZ,NA,TRUE,TOTAL,5,274103,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,5,GEN,JOHN H RUTHERFORD,REPUBLICAN,FALSE,TOTAL,1,1,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,6,GEN,MICHAEL WALTZ,REPUBLICAN,FALSE,TOTAL,226548,300755,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,6,GEN,JOSEPH ������JOE������ HANNOUSH,LIBERTARIAN,FALSE,TOTAL,74207,300755,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,7,GEN,CORY MILLS,REPUBLICAN,FALSE,TOTAL,177966,304055,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,7,GEN,KAREN GREEN,DEMOCRAT,FALSE,TOTAL,126079,304055,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,7,GEN,CARDON POMPEY,NA,TRUE,TOTAL,10,304055,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,BILL POSEY,REPUBLICAN,FALSE,TOTAL,222128,342208,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,8,GEN,JOANNE TERRY,DEMOCRAT,FALSE,TOTAL,120080,342208,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,9,GEN,SCOTTY MOORE,REPUBLICAN,FALSE,TOTAL,93827,202368,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,9,GEN,DARREN SOTO,DEMOCRAT,FALSE,TOTAL,108541,202368,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,CALVIN B WIMBISH,REPUBLICAN,FALSE,TOTAL,78844,199910,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,MAXWELL ALEJANDRO FROST,DEMOCRAT,FALSE,TOTAL,117955,199910,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,JASON HOLIC,NO PARTY AFFILIATION,FALSE,TOTAL,2001,199910,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,10,GEN,USHA JAIN,NO PARTY AFFILIATION,FALSE,TOTAL,1110,199910,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,DANIEL WEBSTER,REPUBLICAN,FALSE,TOTAL,205995,326609,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,SHANTE MUNNS,DEMOCRAT,FALSE,TOTAL,115647,326609,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,11,GEN,KEVIN PORTER,NO PARTY AFFILIATION,FALSE,TOTAL,4967,326609,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,12,GEN,GUS M BILIRAKIS,REPUBLICAN,FALSE,TOTAL,226601,321995,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,12,GEN,KIMBERLY WALKER,DEMOCRAT,FALSE,TOTAL,95390,321995,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,12,GEN,CHARLES SMITH,NA,TRUE,TOTAL,4,321995,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,ANNA PAULINA LUNA,REPUBLICAN,FALSE,TOTAL,181487,341546,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,ERIC LYNN,DEMOCRAT,FALSE,TOTAL,153876,341546,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,FRANK CRAFT,LIBERTARIAN,FALSE,TOTAL,6163,341546,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,DWIGHT YOUNG,NA,TRUE,TOTAL,17,341546,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,13,GEN,JACOB DANIEL CURNOW,NA,TRUE,TOTAL,3,341546,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,JAMES JUDGE,REPUBLICAN,FALSE,TOTAL,113427,263164,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,14,GEN,KATHY CASTOR,DEMOCRAT,FALSE,TOTAL,149737,263164,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,15,GEN,LAUREL LEE,REPUBLICAN,FALSE,TOTAL,145219,248054,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,15,GEN,ALAN M COHN,DEMOCRAT,FALSE,TOTAL,102835,248054,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,16,GEN,VERN BUCHANAN,REPUBLICAN,FALSE,TOTAL,189762,305358,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,16,GEN,JAN SCHNEIDER,DEMOCRAT,FALSE,TOTAL,115575,305358,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,16,GEN,RALPH E HARTMAN,NA,TRUE,TOTAL,21,305358,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,W GREGORY STEUBE,REPUBLICAN,FALSE,TOTAL,222483,348506,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,ANDREA DORIA KALE,DEMOCRAT,FALSE,TOTAL,123798,348506,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,17,GEN,THEODORE ������PINK TIE������ MURRAY,NO PARTY AFFILIATION,FALSE,TOTAL,2225,348506,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,18,GEN,C SCOTT FRANKLIN,REPUBLICAN,FALSE,TOTAL,167429,224234,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,18,GEN,"KEITH R HAYDEN, JR",NO PARTY AFFILIATION,FALSE,TOTAL,56647,224234,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,18,GEN,LEONARD L SERRATORE,NA,TRUE,TOTAL,158,224234,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,19,GEN,BYRON DONALDS,REPUBLICAN,FALSE,TOTAL,213035,313274,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,19,GEN,CINDY BANYAI,DEMOCRAT,FALSE,TOTAL,100226,313274,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,19,GEN,PATRICK POST,NA,TRUE,TOTAL,13,313274,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,20,GEN,DREW MONTEZ CLARK,REPUBLICAN,FALSE,TOTAL,52151,188366,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,20,GEN,SHEILA CHERFILUS-MCCORMICK,DEMOCRAT,FALSE,TOTAL,136215,188366,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,BRIAN J MAST,REPUBLICAN,FALSE,TOTAL,208614,328505,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,21,GEN,CORINNA BALDERRAMOS ROBINSON,DEMOCRAT,FALSE,TOTAL,119891,328505,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,22,GEN,DAN FRANZESE,REPUBLICAN,FALSE,TOTAL,122194,272204,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,22,GEN,LOIS FRANKEL,DEMOCRAT,FALSE,TOTAL,150010,272204,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,JOE BUDD,REPUBLICAN,FALSE,TOTAL,130681,279049,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,JARED MOSKOWITZ,DEMOCRAT,FALSE,TOTAL,143951,279049,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,CHRISTINE SCOTT,NO PARTY AFFILIATION,FALSE,TOTAL,3079,279049,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,23,GEN,MARK NAPIER,NO PARTY AFFILIATION,FALSE,TOTAL,1338,279049,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,24,GEN,JESUS G NAVARRO,REPUBLICAN,FALSE,TOTAL,52449,185891,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,24,GEN,FREDERICA S WILSON,DEMOCRAT,FALSE,TOTAL,133442,185891,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,25,GEN,CARLA SPALDING,REPUBLICAN,FALSE,TOTAL,105239,234352,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,25,GEN,DEBBIE WASSERMAN SCHULTZ,DEMOCRAT,FALSE,TOTAL,129113,234352,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,26,GEN,MARIO DIAZ-BALART,REPUBLICAN,FALSE,TOTAL,143240,202108,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,26,GEN,CHRISTINE ALEXANDRIA OLIVO,DEMOCRAT,FALSE,TOTAL,58868,202108,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,27,GEN,MARIA ELVIRA SALAZAR,REPUBLICAN,FALSE,TOTAL,136038,237442,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,27,GEN,ANNETTE TADDEO,DEMOCRAT,FALSE,TOTAL,101404,237442,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,28,GEN,CARLOS A GIMENEZ,REPUBLICAN,FALSE,TOTAL,134457,211150,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,28,GEN,ROBERT ASENCIO,DEMOCRAT,FALSE,TOTAL,76665,211150,FALSE,20250910,FALSE
2022,FLORIDA,FL,12,59,43,US HOUSE,28,GEN,JEREMIAH SCHAFFER,NA,TRUE,TOTAL,28,211150,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,1,GEN,EARL L ������BUDDY������ CARTER,REPUBLICAN,FALSE,TOTAL,156128,263965,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,1,GEN,WADE HERRING,DEMOCRAT,FALSE,TOTAL,107837,263965,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,2,GEN,CHRIS WEST,REPUBLICAN,FALSE,TOTAL,108665,241340,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,2,GEN,"SANFORD D BISHOP, JR",DEMOCRAT,FALSE,TOTAL,132675,241340,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,3,GEN,A DREW FERGUSON IV,REPUBLICAN,FALSE,TOTAL,213524,310581,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,3,GEN,VAL ALMONORD,DEMOCRAT,FALSE,TOTAL,97057,310581,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,JONATHAN CHAVEZ,REPUBLICAN,FALSE,TOTAL,59302,275634,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,4,GEN,"HENRY C ������HANK������ JOHNSON, JR",DEMOCRAT,FALSE,TOTAL,216332,275634,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,5,GEN,CHRISTIAN ZIMM,REPUBLICAN,FALSE,TOTAL,51769,295456,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,5,GEN,NIKEMA WILLIAMS,DEMOCRAT,FALSE,TOTAL,243687,295456,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,6,GEN,RICH MCCORMICK,REPUBLICAN,FALSE,TOTAL,206886,332498,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,6,GEN,BOB CHRISTIAN,DEMOCRAT,FALSE,TOTAL,125612,332498,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,MARK GONSALVES,REPUBLICAN,FALSE,TOTAL,91962,235039,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,LUCY MCBATH,DEMOCRAT,FALSE,TOTAL,143063,235039,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,7,GEN,LISA BABBAGE,NA,TRUE,TOTAL,14,235039,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,8,GEN,AUSTIN SCOTT,REPUBLICAN,FALSE,TOTAL,178700,260586,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,8,GEN,DARRIUS BUTLER,DEMOCRAT,FALSE,TOTAL,81886,260586,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,9,GEN,ANDREW S CLYDE,REPUBLICAN,FALSE,TOTAL,212820,294138,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,9,GEN,MICHAEL ������MIKE������ FORD,DEMOCRAT,FALSE,TOTAL,81318,294138,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,10,GEN,MIKE COLLINS,REPUBLICAN,FALSE,TOTAL,198523,307630,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,10,GEN,TABITHA JOHNSON-GREEN,DEMOCRAT,FALSE,TOTAL,109107,307630,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,11,GEN,BARRY LOUDERMILK,REPUBLICAN,FALSE,TOTAL,190086,303657,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,11,GEN,ANTONIO DAZA,DEMOCRAT,FALSE,TOTAL,113571,303657,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,12,GEN,RICK W ALLEN,REPUBLICAN,FALSE,TOTAL,158047,265195,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,12,GEN,ELIZABETH ������LIZ������ JOHNSON,DEMOCRAT,FALSE,TOTAL,107148,265195,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,13,GEN,CAESAR GONZALES,REPUBLICAN,FALSE,TOTAL,48228,264616,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,13,GEN,DAVID SCOTT,DEMOCRAT,FALSE,TOTAL,216388,264616,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,14,GEN,MARJORIE TAYLOR GREENE,REPUBLICAN,FALSE,TOTAL,170162,258351,FALSE,20250910,FALSE
2022,GEORGIA,GA,13,58,44,US HOUSE,14,GEN,MARCUS FLOWERS,DEMOCRAT,FALSE,TOTAL,88189,258351,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,ERIC CARLSON,REPUBLICAN,FALSE,TOTAL,78258,237425,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,JONATHAN L JACKSON,DEMOCRAT,FALSE,TOTAL,159142,237425,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,TORI ������NICK������ NICHOLSON,NA,TRUE,TOTAL,13,237425,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,1,GEN,BABETTE U PEYTON,NA,TRUE,TOTAL,12,237425,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,2,GEN,THOMAS LYNCH,REPUBLICAN,FALSE,TOTAL,68761,209175,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,2,GEN,ROBIN L KELLY,DEMOCRAT,FALSE,TOTAL,140414,209175,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,3,GEN,JUSTIN BURAU,REPUBLICAN,FALSE,TOTAL,55995,177759,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,3,GEN,DELIA RAMIREZ,DEMOCRAT,FALSE,TOTAL,121764,177759,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,JAMES FALAKOS,REPUBLICAN,FALSE,TOTAL,37352,133047,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,JES����S G ������CHUY������ GARC����A,DEMOCRAT,FALSE,TOTAL,91036,133047,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,EDWARD HERSHEY,WORKING CLASS,FALSE,TOTAL,4605,133047,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,4,GEN,ALICIA MARTINEZ,NA,TRUE,TOTAL,54,133047,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,5,GEN,TOMMY HANSON,REPUBLICAN,FALSE,TOTAL,79112,274550,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,5,GEN,MIKE QUIGLEY,DEMOCRAT,FALSE,TOTAL,190999,274550,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,5,GEN,JERICO MATIAS CRUZ,INDEPENDENT,FALSE,TOTAL,4439,274550,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,6,GEN,KEITH PEKAU,REPUBLICAN,FALSE,TOTAL,126351,276859,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,6,GEN,SEAN CASTEN,DEMOCRAT,FALSE,TOTAL,150496,276859,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,6,GEN,ART JONES,NA,TRUE,TOTAL,12,276859,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,DANNY K DAVIS,DEMOCRAT,FALSE,TOTAL,167650,167746,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,CHAD KOPPIE,NA,TRUE,TOTAL,83,167746,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,ROGER ROMANELLI,NA,TRUE,TOTAL,10,167746,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,7,GEN,JOSHUA O LOYD,NA,TRUE,TOTAL,3,167746,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,8,GEN,CHRIS DARGIS,REPUBLICAN,FALSE,TOTAL,89335,207215,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,8,GEN,RAJA KRISHNAMOORTHI,DEMOCRAT,FALSE,TOTAL,117880,207215,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,9,GEN,MAXWELL ������MAX������ RICE,REPUBLICAN,FALSE,TOTAL,70915,250530,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,9,GEN,JANICE D SCHAKOWSKY,DEMOCRAT,FALSE,TOTAL,179615,250530,FALSE,20250910,FALSE
2022,ILLINOIS,IL,17,33,21,US HOUSE,10,GEN,JOSEPH SEVERINO,REPUBLICAN,FALSE,TOTAL,89599,242165,FALSE,20250910,FALSE
